timestamp,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6
136.3,-8.13E-03,2.00E-02,-8.13E-03,2.00E-02,-8.13E-03,2.00E-02
136.31,5.29E-02,5.08E-03,5.29E-02,5.08E-03,5.29E-02,5.08E-03
136.32,-9.63E-03,8.45E-03,-9.63E-03,8.45E-03,-9.63E-03,8.45E-03
136.33,-3.77E-02,-4.28E-03,-3.77E-02,-4.28E-03,-3.77E-02,-4.28E-03
136.34,-1.30E-02,2.57E-02,-1.30E-02,2.57E-02,-1.30E-02,2.57E-02
136.35,4.16E-02,2.08E-02,4.16E-02,2.08E-02,4.16E-02,2.08E-02
136.36,-2.31E-02,4.33E-03,-2.31E-02,4.33E-03,-2.31E-02,4.33E-03
136.37,-4.41E-02,1.11E-02,-4.41E-02,1.11E-02,-4.41E-02,1.11E-02
136.38,8.47E-04,3.24E-02,8.47E-04,3.24E-02,8.47E-04,3.24E-02
136.39,2.09E-01,8.82E-03,2.09E-01,8.82E-03,2.09E-01,8.82E-03
136.4,-3.96E-02,-1.92E-02,-3.96E-02,-1.92E-02,-3.96E-02,-1.92E-02
136.41,-5.61E-01,3.76E-02,-5.61E-01,3.76E-02,-5.61E-01,3.76E-02
136.42,7.21E-01,-2.45E-02,7.21E-01,-2.45E-02,7.21E-01,-2.45E-02
136.43,-3.49E-01,2.75E-02,-3.49E-01,2.75E-02,-3.49E-01,2.75E-02
136.44,4.09E-02,2.94E-02,4.09E-02,2.94E-02,4.09E-02,2.94E-02
136.45,4.39E-02,7.32E-03,4.39E-02,7.32E-03,4.39E-02,7.32E-03
136.46,2.48E-02,1.78E-02,2.48E-02,1.78E-02,2.48E-02,1.78E-02
136.47,-6.99E-02,1.29E-02,-6.99E-02,1.29E-02,-6.99E-02,1.29E-02
136.48,-1.45E-02,9.19E-03,-1.45E-02,9.19E-03,-1.45E-02,9.19E-03
136.49,6.78E-02,1.74E-02,6.78E-02,1.74E-02,6.78E-02,1.74E-02
136.5,-4.39E-03,-1.44E-02,-4.39E-03,-1.44E-02,-4.39E-03,-1.44E-02
136.51,1.47E-02,3.28E-02,1.47E-02,3.28E-02,1.47E-02,3.28E-02
136.52,3.42E-02,8.82E-03,3.42E-02,8.82E-03,3.42E-02,8.82E-03
136.53,-3.28E-02,-4.54E-02,-3.28E-02,-4.54E-02,-3.28E-02,-4.54E-02
136.54,-1.02E-01,2.08E-01,-1.02E-01,2.08E-01,-1.02E-01,2.08E-01
136.55,6.45E-02,-1.98E-01,6.45E-02,-1.98E-01,6.45E-02,-1.98E-01
136.56,-2.52E-03,4.62E-02,-2.52E-03,4.62E-02,-2.52E-03,4.62E-02
136.57,-1.77E-03,1.67E-01,-1.77E-03,1.67E-01,-1.77E-03,1.67E-01
136.58,3.42E-02,-2.52E-01,3.42E-02,-2.52E-01,3.42E-02,-2.52E-01
136.59,5.71E-03,2.15E-01,5.71E-03,2.15E-01,5.71E-03,2.15E-01
136.6,-5.14E-03,-9.82E-02,-5.14E-03,-9.82E-02,-5.14E-03,-9.82E-02
136.61,1.32E-02,4.25E-02,1.32E-02,4.25E-02,1.32E-02,4.25E-02
136.62,5.66E-02,8.78E-02,5.66E-02,8.78E-02,5.66E-02,8.78E-02
136.63,-6.65E-02,-4.81E-02,-6.65E-02,-4.81E-02,-6.65E-02,-4.81E-02
136.64,-1.07E-01,1.02E-01,-1.07E-01,1.02E-01,-1.07E-01,1.02E-01
136.65,1.00E-01,-9.71E-02,1.00E-01,-9.71E-02,1.00E-01,-9.71E-02
136.66,7.38E-02,-2.41E-03,7.38E-02,-2.41E-03,7.38E-02,-2.41E-03
136.67,-6.54E-02,3.09E-02,-6.54E-02,3.09E-02,-6.54E-02,3.09E-02
136.68,-7.66E-02,1.03E-02,-7.66E-02,1.03E-02,-7.66E-02,1.03E-02
136.69,1.34E-01,4.44E-02,1.34E-01,4.44E-02,1.34E-01,4.44E-02
136.7,6.46E-03,-1.48E-02,6.46E-03,-1.48E-02,6.46E-03,-1.48E-02
136.71,1.54E-02,6.57E-02,1.54E-02,6.57E-02,1.54E-02,6.57E-02
136.72,-1.38E-01,-1.10E-02,-1.38E-01,-1.10E-02,-1.38E-01,-1.10E-02
136.73,3.15E-02,-5.77E-03,3.15E-02,-5.77E-03,3.15E-02,-5.77E-03
136.74,-4.93E-02,-3.95E-02,-4.93E-02,-3.95E-02,-4.93E-02,-3.95E-02
136.75,9.25E-02,8.14E-02,9.25E-02,8.14E-02,9.25E-02,8.14E-02
136.76,9.14E-02,2.83E-03,9.14E-02,2.83E-03,9.14E-02,2.83E-03
136.77,-6.65E-02,6.57E-03,-6.65E-02,6.57E-03,-6.65E-02,6.57E-03
136.78,7.21E-03,-1.10E-02,7.21E-03,-1.10E-02,7.21E-03,-1.10E-02
136.79,-3.06E-02,3.88E-02,-3.06E-02,3.88E-02,-3.06E-02,3.88E-02
136.8,-3.62E-02,5.11E-02,-3.62E-02,5.11E-02,-3.62E-02,5.11E-02
136.81,3.45E-02,-6.64E-02,3.45E-02,-6.64E-02,3.45E-02,-6.64E-02
136.82,-2.09E-02,3.39E-02,-2.09E-02,3.39E-02,-2.09E-02,3.39E-02
136.83,1.58E-02,-5.77E-03,1.58E-02,-5.77E-03,1.58E-02,-5.77E-03
136.84,4.24E-02,2.34E-02,4.24E-02,2.34E-02,4.24E-02,2.34E-02
136.85,3.38E-02,6.20E-02,3.38E-02,6.20E-02,3.38E-02,6.20E-02
136.86,-2.68E-02,3.95E-03,-2.68E-02,3.95E-03,-2.68E-02,3.95E-03
136.87,-5.27E-02,-5.77E-03,-5.27E-02,-5.77E-03,-5.27E-02,-5.77E-03
136.88,3.84E-03,3.21E-03,3.84E-03,3.21E-03,3.84E-03,3.21E-03
136.89,2.44E-02,4.33E-03,2.44E-02,4.33E-03,2.44E-02,4.33E-03
136.9,5.34E-03,1.48E-02,5.34E-03,1.48E-02,5.34E-03,1.48E-02
136.91,2.03E-02,4.33E-03,2.03E-02,4.33E-03,2.03E-02,4.33E-03
136.92,1.36E-02,3.16E-02,1.36E-02,3.16E-02,1.36E-02,3.16E-02
136.93,-8.51E-03,2.75E-02,-8.51E-03,2.75E-02,-8.51E-03,2.75E-02
136.94,-5.08E-02,-1.81E-02,-5.08E-02,-1.81E-02,-5.08E-02,-1.81E-02
136.95,-3.36E-02,2.57E-02,-3.36E-02,2.57E-02,-3.36E-02,2.57E-02
136.96,5.70E-02,-1.70E-02,5.70E-02,-1.70E-02,5.70E-02,-1.70E-02
136.97,2.22E-02,3.43E-02,2.22E-02,3.43E-02,2.22E-02,3.43E-02
136.98,2.82E-02,8.82E-03,2.82E-02,8.82E-03,2.82E-02,8.82E-03
136.99,-3.99E-02,1.29E-02,-3.99E-02,1.29E-02,-3.99E-02,1.29E-02
137,-1.41E-02,1.93E-02,-1.41E-02,1.93E-02,-1.41E-02,1.93E-02
137.01,1.24E-02,-7.27E-03,1.24E-02,-7.27E-03,1.24E-02,-7.27E-03
137.02,4.50E-02,-8.39E-03,4.50E-02,-8.39E-03,4.50E-02,-8.39E-03
137.03,-2.76E-04,4.55E-02,-2.76E-04,4.55E-02,-2.76E-04,4.55E-02
137.04,-6.80E-02,-1.66E-03,-6.80E-02,-1.66E-03,-6.80E-02,-1.66E-03
137.05,5.71E-03,5.00E-02,5.71E-03,5.00E-02,5.71E-03,5.00E-02
137.06,3.53E-02,1.14E-02,3.53E-02,1.14E-02,3.53E-02,1.14E-02
137.07,3.47E-03,-5.07E-02,3.47E-03,-5.07E-02,3.47E-03,-5.07E-02
137.08,-5.51E-03,8.07E-03,-5.51E-03,8.07E-03,-5.51E-03,8.07E-03
137.09,9.08E-03,5.19E-02,9.08E-03,5.19E-02,9.08E-03,5.19E-02
137.1,-2.53E-02,2.79E-02,-2.53E-02,2.79E-02,-2.53E-02,2.79E-02
137.11,4.73E-04,6.20E-03,4.73E-04,6.20E-03,4.73E-04,6.20E-03
137.12,2.26E-02,-3.53E-03,2.26E-02,-3.53E-03,2.26E-02,-3.53E-03
137.13,3.98E-02,-9.52E-03,3.98E-02,-9.52E-03,3.98E-02,-9.52E-03
137.14,2.59E-02,2.87E-02,2.59E-02,2.87E-02,2.59E-02,2.87E-02
137.15,-8.00E-02,2.27E-02,-8.00E-02,2.27E-02,-8.00E-02,2.27E-02
137.16,-2.15E-03,1.71E-02,-2.15E-03,1.71E-02,-2.15E-03,1.71E-02
137.17,1.66E-02,-1.96E-02,1.66E-02,-1.96E-02,1.66E-02,-1.96E-02
137.18,-2.46E-02,9.19E-03,-2.46E-02,9.19E-03,-2.46E-02,9.19E-03
137.19,3.86E-02,4.47E-02,3.86E-02,4.47E-02,3.86E-02,4.47E-02
137.2,3.79E-02,9.94E-03,3.79E-02,9.94E-03,3.79E-02,9.94E-03
137.21,-3.66E-02,2.38E-02,-3.66E-02,2.38E-02,-3.66E-02,2.38E-02
137.22,3.84E-03,6.20E-03,3.84E-03,6.20E-03,3.84E-03,6.20E-03
137.23,3.04E-02,-1.51E-02,3.04E-02,-1.51E-02,3.04E-02,-1.51E-02
137.24,-6.09E-02,7.70E-03,-6.09E-02,7.70E-03,-6.09E-02,7.70E-03
137.25,-2.65E-02,1.33E-02,-2.65E-02,1.33E-02,-2.65E-02,1.33E-02
137.26,1.10E-01,2.64E-02,1.10E-01,2.64E-02,1.10E-01,2.64E-02
137.27,-1.41E-02,2.27E-02,-1.41E-02,2.27E-02,-1.41E-02,2.27E-02
137.28,-6.76E-02,3.95E-03,-6.76E-02,3.95E-03,-6.76E-02,3.95E-03
137.29,2.89E-02,1.85E-02,2.89E-02,1.85E-02,2.89E-02,1.85E-02
137.3,1.96E-02,-1.14E-02,1.96E-02,-1.14E-02,1.96E-02,-1.14E-02
137.31,-6.50E-04,9.19E-03,-6.50E-04,9.19E-03,-6.50E-04,9.19E-03
137.32,6.83E-03,9.57E-03,6.83E-03,9.57E-03,6.83E-03,9.57E-03
137.33,-4.71E-02,1.93E-02,-4.71E-02,1.93E-02,-4.71E-02,1.93E-02
137.34,-6.50E-04,3.99E-02,-6.50E-04,3.99E-02,-6.50E-04,3.99E-02
137.35,1.58E-02,-4.65E-03,1.58E-02,-4.65E-03,1.58E-02,-4.65E-03
137.36,5.70E-02,2.08E-03,5.70E-02,2.08E-03,5.70E-02,2.08E-03
137.37,3.42E-02,1.18E-02,3.42E-02,1.18E-02,3.42E-02,1.18E-02
137.38,-6.54E-02,4.33E-03,-6.54E-02,4.33E-03,-6.54E-02,4.33E-03
137.39,-1.75E-02,1.78E-02,-1.75E-02,1.78E-02,-1.75E-02,1.78E-02
137.4,5.02E-02,2.90E-02,5.02E-02,2.90E-02,5.02E-02,2.90E-02
137.41,-2.46E-02,1.82E-02,-2.46E-02,1.82E-02,-2.46E-02,1.82E-02
137.42,-5.72E-02,-1.78E-02,-5.72E-02,-1.78E-02,-5.72E-02,-1.78E-02
137.43,5.36E-02,2.13E-04,5.36E-02,2.13E-04,5.36E-02,2.13E-04
137.44,-1.77E-03,1.29E-02,-1.77E-03,1.29E-02,-1.77E-03,1.29E-02
137.45,3.15E-02,3.61E-02,3.15E-02,3.61E-02,3.15E-02,3.61E-02
137.46,2.59E-02,9.61E-04,2.59E-02,9.61E-04,2.59E-02,9.61E-04
137.47,-3.43E-02,3.88E-02,-3.43E-02,3.88E-02,-3.43E-02,3.88E-02
137.48,-2.61E-02,9.57E-03,-2.61E-02,9.57E-03,-2.61E-02,9.57E-03
137.49,8.33E-03,6.95E-03,8.33E-03,6.95E-03,8.33E-03,6.95E-03
137.5,-1.15E-02,-5.77E-03,-1.15E-02,-5.77E-03,-1.15E-02,-5.77E-03
137.51,4.21E-03,8.07E-03,4.21E-03,8.07E-03,4.21E-03,8.07E-03
137.52,1.47E-02,5.08E-03,1.47E-02,5.08E-03,1.47E-02,5.08E-03
137.53,6.56E-02,1.26E-02,6.56E-02,1.26E-02,6.56E-02,1.26E-02
137.54,3.53E-02,1.89E-02,3.53E-02,1.89E-02,3.53E-02,1.89E-02
137.55,-5.75E-02,-1.33E-02,-5.75E-02,-1.33E-02,-5.75E-02,-1.33E-02
137.56,-7.06E-02,3.28E-02,-7.06E-02,3.28E-02,-7.06E-02,3.28E-02
137.57,-2.65E-02,6.01E-02,-2.65E-02,6.01E-02,-2.65E-02,6.01E-02
137.58,-9.63E-03,2.13E-04,-9.63E-03,2.13E-04,-9.63E-03,2.13E-04
137.59,6.07E-02,-1.44E-02,6.07E-02,-1.44E-02,6.07E-02,-1.44E-02
137.6,9.63E-02,-2.19E-02,9.63E-02,-2.19E-02,9.63E-02,-2.19E-02
137.61,-3.55E-02,-1.55E-02,-3.55E-02,-1.55E-02,-3.55E-02,-1.55E-02
137.62,-4.33E-02,3.54E-02,-4.33E-02,3.54E-02,-4.33E-02,3.54E-02
137.63,1.88E-02,4.66E-02,1.88E-02,4.66E-02,1.88E-02,4.66E-02
137.64,-1.71E-02,4.66E-02,-1.71E-02,4.66E-02,-1.71E-02,4.66E-02
137.65,-2.95E-02,9.94E-03,-2.95E-02,9.94E-03,-2.95E-02,9.94E-03
137.66,3.47E-03,-3.42E-02,3.47E-03,-3.42E-02,3.47E-03,-3.42E-02
137.67,9.10E-02,-2.78E-03,9.10E-02,-2.78E-03,9.10E-02,-2.78E-03
137.68,-4.02E-03,-6.15E-03,-4.02E-03,-6.15E-03,-4.02E-03,-6.15E-03
137.69,-6.46E-02,3.58E-02,-6.46E-02,3.58E-02,-6.46E-02,3.58E-02
137.7,-8.13E-03,6.42E-02,-8.13E-03,6.42E-02,-8.13E-03,6.42E-02
137.71,1.88E-02,-3.53E-03,1.88E-02,-3.53E-03,1.88E-02,-3.53E-03
137.72,6.46E-03,-3.31E-02,6.46E-03,-3.31E-02,6.46E-03,-3.31E-02
137.73,2.14E-02,4.14E-02,2.14E-02,4.14E-02,2.14E-02,4.14E-02
137.74,-1.64E-02,2.53E-02,-1.64E-02,2.53E-02,-1.64E-02,2.53E-02
137.75,-7.01E-03,-2.75E-02,-7.01E-03,-2.75E-02,-7.01E-03,-2.75E-02
137.76,6.46E-03,8.07E-03,6.46E-03,8.07E-03,6.46E-03,8.07E-03
137.77,2.59E-02,1.85E-02,2.59E-02,1.85E-02,2.59E-02,1.85E-02
137.78,-1.02E-03,9.61E-04,-1.02E-03,9.61E-04,-1.02E-03,9.61E-04
137.79,-4.29E-02,1.29E-02,-4.29E-02,1.29E-02,-4.29E-02,1.29E-02
137.8,1.06E-02,2.57E-02,1.06E-02,2.57E-02,1.06E-02,2.57E-02
137.81,1.66E-02,1.26E-02,1.66E-02,1.26E-02,1.66E-02,1.26E-02
137.82,-1.11E-02,1.52E-02,-1.11E-02,1.52E-02,-1.11E-02,1.52E-02
137.83,5.02E-02,2.27E-02,5.02E-02,2.27E-02,5.02E-02,2.27E-02
137.84,2.33E-02,2.94E-02,2.33E-02,2.94E-02,2.33E-02,2.94E-02
137.85,-6.69E-02,-2.34E-02,-6.69E-02,-2.34E-02,-6.69E-02,-2.34E-02
137.86,6.83E-03,-1.92E-02,6.83E-03,-1.92E-02,6.83E-03,-1.92E-02
137.87,6.03E-02,4.32E-02,6.03E-02,4.32E-02,6.03E-02,4.32E-02
137.88,-4.29E-02,3.35E-02,-4.29E-02,3.35E-02,-4.29E-02,3.35E-02
137.89,-6.20E-02,-7.65E-03,-6.20E-02,-7.65E-03,-6.20E-02,-7.65E-03
137.9,5.02E-02,9.57E-03,5.02E-02,9.57E-03,5.02E-02,9.57E-03
137.91,1.43E-02,4.29E-02,1.43E-02,4.29E-02,1.43E-02,4.29E-02
137.92,-1.19E-02,5.45E-03,-1.19E-02,5.45E-03,-1.19E-02,5.45E-03
137.93,5.34E-03,-1.18E-02,5.34E-03,-1.18E-02,5.34E-03,-1.18E-02
137.94,6.03E-02,1.44E-02,6.03E-02,1.44E-02,6.03E-02,1.44E-02
137.95,2.37E-02,-5.03E-03,2.37E-02,-5.03E-03,2.37E-02,-5.03E-03
137.96,-6.31E-02,-3.16E-03,-6.31E-02,-3.16E-03,-6.31E-02,-3.16E-03
137.97,-4.41E-02,3.58E-02,-4.41E-02,3.58E-02,-4.41E-02,3.58E-02
137.98,-1.15E-02,9.57E-03,-1.15E-02,9.57E-03,-1.15E-02,9.57E-03
137.99,1.51E-02,5.07E-02,1.51E-02,5.07E-02,1.51E-02,5.07E-02
138,2.33E-02,1.33E-02,2.33E-02,1.33E-02,2.33E-02,1.33E-02
138.01,3.94E-02,-2.45E-02,3.94E-02,-2.45E-02,3.94E-02,-2.45E-02
138.02,1.13E-02,5.87E-04,1.13E-02,5.87E-04,1.13E-02,5.87E-04
138.03,-3.81E-02,3.21E-03,-3.81E-02,3.21E-03,-3.81E-02,3.21E-03
138.04,-2.20E-02,3.46E-02,-2.20E-02,3.46E-02,-2.20E-02,3.46E-02
138.05,2.85E-02,2.64E-02,2.85E-02,2.64E-02,2.85E-02,2.64E-02
138.06,1.47E-02,-9.52E-03,1.47E-02,-9.52E-03,1.47E-02,-9.52E-03
138.07,4.96E-03,1.44E-02,4.96E-03,1.44E-02,4.96E-03,1.44E-02
138.08,4.96E-03,1.41E-02,4.96E-03,1.41E-02,4.96E-03,1.41E-02
138.09,-2.57E-02,-8.02E-03,-2.57E-02,-8.02E-03,-2.57E-02,-8.02E-03
138.1,-3.06E-02,6.95E-03,-3.06E-02,6.95E-03,-3.06E-02,6.95E-03
138.11,-1.08E-02,4.29E-02,-1.08E-02,4.29E-02,-1.08E-02,4.29E-02
138.12,2.55E-02,1.85E-02,2.55E-02,1.85E-02,2.55E-02,1.85E-02
138.13,7.57E-02,1.44E-02,7.57E-02,1.44E-02,7.57E-02,1.44E-02
138.14,1.21E-02,2.83E-03,1.21E-02,2.83E-03,1.21E-02,2.83E-03
138.15,-2.76E-02,-2.75E-02,-2.76E-02,-2.75E-02,-2.76E-02,-2.75E-02
138.16,-6.28E-02,2.34E-02,-6.28E-02,2.34E-02,-6.28E-02,2.34E-02
138.17,-4.93E-02,5.56E-02,-4.93E-02,5.56E-02,-4.93E-02,5.56E-02
138.18,6.37E-02,-3.80E-02,6.37E-02,-3.80E-02,6.37E-02,-3.80E-02
138.19,4.28E-02,-1.89E-02,4.28E-02,-1.89E-02,4.28E-02,-1.89E-02
138.2,-1.34E-02,4.10E-02,-1.34E-02,4.10E-02,-1.34E-02,4.10E-02
138.21,4.65E-02,4.03E-02,4.65E-02,4.03E-02,4.65E-02,4.03E-02
138.22,8.47E-04,4.25E-02,8.47E-04,4.25E-02,8.47E-04,4.25E-02
138.23,-6.39E-02,-1.03E-02,-6.39E-02,-1.03E-02,-6.39E-02,-1.03E-02
138.24,-8.13E-03,-2.03E-03,-8.13E-03,-2.03E-03,-8.13E-03,-2.03E-03
138.25,-8.88E-03,2.90E-02,-8.88E-03,2.90E-02,-8.88E-03,2.90E-02
138.26,-1.52E-02,-4.28E-03,-1.52E-02,-4.28E-03,-1.52E-02,-4.28E-03
138.27,6.67E-02,-1.96E-02,6.67E-02,-1.96E-02,6.67E-02,-1.96E-02
138.28,4.61E-02,9.94E-03,4.61E-02,9.94E-03,4.61E-02,9.94E-03
138.29,-4.48E-02,2.19E-02,-4.48E-02,2.19E-02,-4.48E-02,2.19E-02
138.3,-6.43E-02,2.04E-02,-6.43E-02,2.04E-02,-6.43E-02,2.04E-02
138.31,2.52E-02,2.64E-02,2.52E-02,2.64E-02,2.52E-02,2.64E-02
138.32,5.59E-02,9.61E-04,5.59E-02,9.61E-04,5.59E-02,9.61E-04
138.33,5.34E-03,1.33E-02,5.34E-03,1.33E-02,5.34E-03,1.33E-02
138.34,-1.75E-02,1.03E-02,-1.75E-02,1.03E-02,-1.75E-02,1.03E-02
138.35,-1.26E-02,-6.52E-03,-1.26E-02,-6.52E-03,-1.26E-02,-6.52E-03
138.36,-7.76E-03,1.14E-02,-7.76E-03,1.14E-02,-7.76E-03,1.14E-02
138.37,-2.57E-02,4.10E-02,-2.57E-02,4.10E-02,-2.57E-02,4.10E-02
138.38,1.77E-02,1.56E-02,1.77E-02,1.56E-02,1.77E-02,1.56E-02
138.39,3.49E-02,-7.65E-03,3.49E-02,-7.65E-03,3.49E-02,-7.65E-03
138.4,6.46E-03,1.78E-02,6.46E-03,1.78E-02,6.46E-03,1.78E-02
138.41,4.21E-03,-1.62E-04,4.21E-03,-1.62E-04,4.21E-03,-1.62E-04
138.42,-2.46E-02,-5.03E-03,-2.46E-02,-5.03E-03,-2.46E-02,-5.03E-03
138.43,-3.36E-02,4.06E-02,-3.36E-02,4.06E-02,-3.36E-02,4.06E-02
138.44,3.47E-03,5.08E-03,3.47E-03,5.08E-03,3.47E-03,5.08E-03
138.45,5.32E-02,9.61E-04,5.32E-02,9.61E-04,5.32E-02,9.61E-04
138.46,-1.23E-02,2.38E-02,-1.23E-02,2.38E-02,-1.23E-02,2.38E-02
138.47,-9.63E-03,6.57E-03,-9.63E-03,6.57E-03,-9.63E-03,6.57E-03
138.48,5.59E-02,1.29E-02,5.59E-02,1.29E-02,5.59E-02,1.29E-02
138.49,3.09E-03,-3.90E-03,3.09E-03,-3.90E-03,3.09E-03,-3.90E-03
138.5,-5.68E-02,4.33E-03,-5.68E-02,4.33E-03,-5.68E-02,4.33E-03
138.51,-2.20E-02,2.42E-02,-2.20E-02,2.42E-02,-2.20E-02,2.42E-02
138.52,-1.37E-02,5.04E-02,-1.37E-02,5.04E-02,-1.37E-02,5.04E-02
138.53,2.63E-02,-3.90E-03,2.63E-02,-3.90E-03,2.63E-02,-3.90E-03
138.54,3.00E-02,1.11E-02,3.00E-02,1.11E-02,3.00E-02,1.11E-02
138.55,2.18E-02,-1.62E-04,2.18E-02,-1.62E-04,2.18E-02,-1.62E-04
138.56,1.62E-02,-1.78E-02,1.62E-02,-1.78E-02,1.62E-02,-1.78E-02
138.57,-5.14E-03,2.23E-02,-5.14E-03,2.23E-02,-5.14E-03,2.23E-02
138.58,-4.48E-02,2.68E-02,-4.48E-02,2.68E-02,-4.48E-02,2.68E-02
138.59,-1.37E-02,-1.66E-03,-1.37E-02,-1.66E-03,-1.37E-02,-1.66E-03
138.6,-1.04E-02,-2.03E-03,-1.04E-02,-2.03E-03,-1.04E-02,-2.03E-03
138.61,2.85E-02,4.74E-02,2.85E-02,4.74E-02,2.85E-02,4.74E-02
138.62,6.22E-02,3.88E-02,6.22E-02,3.88E-02,6.22E-02,3.88E-02
138.63,-1.34E-02,1.85E-02,-1.34E-02,1.85E-02,-1.34E-02,1.85E-02
138.64,-3.92E-02,-5.77E-03,-3.92E-02,-5.77E-03,-3.92E-02,-5.77E-03
138.65,1.96E-02,-2.19E-02,1.96E-02,-2.19E-02,1.96E-02,-2.19E-02
138.66,-2.12E-02,-3.23E-02,-2.12E-02,-3.23E-02,-2.12E-02,-3.23E-02
138.67,-5.08E-02,1.78E-02,-5.08E-02,1.78E-02,-5.08E-02,1.78E-02
138.68,4.09E-02,5.75E-02,4.09E-02,5.75E-02,4.09E-02,5.75E-02
138.69,5.10E-02,2.68E-02,5.10E-02,2.68E-02,5.10E-02,2.68E-02
138.7,8.47E-04,-2.41E-03,8.47E-04,-2.41E-03,8.47E-04,-2.41E-03
138.71,2.37E-02,1.63E-02,2.37E-02,1.63E-02,2.37E-02,1.63E-02
138.72,-8.13E-03,1.48E-02,-8.13E-03,1.48E-02,-8.13E-03,1.48E-02
138.73,-7.92E-02,-2.03E-03,-7.92E-02,-2.03E-03,-7.92E-02,-2.03E-03
138.74,-3.92E-02,1.34E-03,-3.92E-02,1.34E-03,-3.92E-02,1.34E-03
138.75,2.74E-02,3.05E-02,2.74E-02,3.05E-02,2.74E-02,3.05E-02
138.76,7.49E-02,-9.10E-04,7.49E-02,-9.10E-04,7.49E-02,-9.10E-04
138.77,1.99E-02,1.85E-02,1.99E-02,1.85E-02,1.99E-02,1.85E-02
138.78,-1.19E-02,1.93E-02,-1.19E-02,1.93E-02,-1.19E-02,1.93E-02
138.79,5.34E-03,-2.52E-02,5.34E-03,-2.52E-02,5.34E-03,-2.52E-02
138.8,-2.52E-03,-6.15E-03,-2.52E-03,-6.15E-03,-2.52E-03,-6.15E-03
138.81,-3.51E-02,4.25E-02,-3.51E-02,4.25E-02,-3.51E-02,4.25E-02
138.82,-1.04E-02,4.74E-02,-1.04E-02,4.74E-02,-1.04E-02,4.74E-02
138.83,-2.12E-02,1.37E-02,-2.12E-02,1.37E-02,-2.12E-02,1.37E-02
138.84,-7.76E-03,5.87E-04,-7.76E-03,5.87E-04,-7.76E-03,5.87E-04
138.85,4.50E-02,2.08E-03,4.50E-02,2.08E-03,4.50E-02,2.08E-03
138.86,4.35E-02,-2.52E-02,4.35E-02,-2.52E-02,4.35E-02,-2.52E-02
138.87,2.89E-02,-8.77E-03,2.89E-02,-8.77E-03,2.89E-02,-8.77E-03
138.88,-1.82E-02,2.79E-02,-1.82E-02,2.79E-02,-1.82E-02,2.79E-02
138.89,-3.73E-02,4.70E-02,-3.73E-02,4.70E-02,-3.73E-02,4.70E-02
138.9,-5.00E-02,1.59E-02,-5.00E-02,1.59E-02,-5.00E-02,1.59E-02
138.91,-3.25E-02,1.67E-02,-3.25E-02,1.67E-02,-3.25E-02,1.67E-02
138.92,4.28E-02,1.29E-02,4.28E-02,1.29E-02,4.28E-02,1.29E-02
138.93,6.22E-02,4.70E-03,6.22E-02,4.70E-03,6.22E-02,4.70E-03
138.94,6.46E-03,-6.15E-03,6.46E-03,-6.15E-03,6.46E-03,-6.15E-03
138.95,-8.51E-03,3.58E-03,-8.51E-03,3.58E-03,-8.51E-03,3.58E-03
138.96,-2.90E-03,-2.78E-03,-2.90E-03,-2.78E-03,-2.90E-03,-2.78E-03
138.97,-5.51E-03,7.70E-03,-5.51E-03,7.70E-03,-5.51E-03,7.70E-03
138.98,-2.15E-03,9.19E-03,-2.15E-03,9.19E-03,-2.15E-03,9.19E-03
138.99,-2.57E-02,8.82E-03,-2.57E-02,8.82E-03,-2.57E-02,8.82E-03
139,1.02E-02,1.74E-02,1.02E-02,1.74E-02,1.02E-02,1.74E-02
139.01,9.08E-03,8.74E-02,9.08E-03,8.74E-02,9.08E-03,8.74E-02
139.02,-2.50E-02,4.96E-02,-2.50E-02,4.96E-02,-2.50E-02,4.96E-02
139.03,2.52E-02,-4.66E-02,2.52E-02,-4.66E-02,2.52E-02,-4.66E-02
139.04,2.48E-02,-4.28E-02,2.48E-02,-4.28E-02,2.48E-02,-4.28E-02
139.05,3.53E-02,-2.56E-02,3.53E-02,-2.56E-02,3.53E-02,-2.56E-02
139.06,-1.37E-02,2.64E-02,-1.37E-02,2.64E-02,-1.37E-02,2.64E-02
139.07,-3.81E-02,5.26E-02,-3.81E-02,5.26E-02,-3.81E-02,5.26E-02
139.08,-2.16E-02,8.82E-03,-2.16E-02,8.82E-03,-2.16E-02,8.82E-03
139.09,-1.97E-02,2.12E-02,-1.97E-02,2.12E-02,-1.97E-02,2.12E-02
139.1,1.62E-02,1.71E-03,1.62E-02,1.71E-03,1.62E-02,1.71E-03
139.11,4.09E-02,1.11E-02,4.09E-02,1.11E-02,4.09E-02,1.11E-02
139.12,1.62E-02,6.20E-03,1.62E-02,6.20E-03,1.62E-02,6.20E-03
139.13,2.48E-02,1.22E-02,2.48E-02,1.22E-02,2.48E-02,1.22E-02
139.14,-8.34E-02,2.68E-02,-8.34E-02,2.68E-02,-8.34E-02,2.68E-02
139.15,1.58E-02,1.33E-02,1.58E-02,1.33E-02,1.58E-02,1.33E-02
139.16,2.07E-02,-5.36E-04,2.07E-02,-5.36E-04,2.07E-02,-5.36E-04
139.17,2.59E-02,-1.96E-02,2.59E-02,-1.96E-02,2.59E-02,-1.96E-02
